walletAddress,projectName,projectSymbol,amountInvested,tokensReceived,purchaseTokenSymbol,tokenContractAddress,investmentType,investmentDate,transactionHash
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,Socin,SCN,6131,415661.0169491525,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:59:37.777Z,0x660575be8902de567362dfd13fddfaa12db599df0f0f7856b3f87c1aad7114c5
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,DogeTon,DOTE,6131,136244444.4444444,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:58:53.668Z,0x2c57a1e5a63a4b342ca5ed5faaf2887466c8d539d4b63017c410d843c02acaa4
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,PepeTon,PEPT,6131,150146938.7755102,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:57:44.918Z,0x8d1c01dee0c281039798da3eb8f0089d89ff0b9e044fdea7b99d27ffdd4f7d2e
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,BomeTon,BMT,6131,159939130.4347826,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:55:14.948Z,0xdc4539ba0ba766fd3ae9bac8be5554e77fa40f2473d26583c9949ff827c816d0
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,MemeTon,MMT,6131,175171428.5714286,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:54:35.681Z,0x603bf09b9603ae1928c6710c68283a894eabe225644466915f16a5c82d0b7f94
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,Soli Prime,SLP,6131,510916.6666666666,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:53:27.545Z,0x5e289a7d1d28646e530cf1466853f36b1fa7e8f50babfc85a902f73d0052a846
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,XSnake,XSN,6131,198843243.2432432,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:52:41.719Z,0x11d45b805fb83f0e27e85159485220eae5f4d64e132cc308e328d764500a8cae
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,XTom,XTM,6131,245240000,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:51:56.432Z,0x8f375ba98f8c7d4241c97a1a62a0d5907e78e31f2474780c93201cf54051ff8c
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,Zupad,ZUP,6131,2829692.307692308,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:50:17.280Z,0x66e5f9a55b64c3987ccea022a0795f10204bd43965128ada67feb2e3e983cd23
0xaD4ff15f4281c01c62eCa36f00001C2140CF4b35,Dragon Crossing,DGC,230,15197.81944329727,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:41:14.805Z,0x5ada07c95b7b18bd10703f5865b922eef0358287f5fad212e944aa61055a53a0
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,TingWhales,TWE,6131,462716.9811320754,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:18:22.583Z,0x84178cef836c0bd7e603b936f4fa182f10cff762f9898c2e3529866fb3ac52cb
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,TingFi,TFI,6131,404241.7582417582,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:17:27.513Z,0x73f403221d764bfc4d3a31b8c6f5b819a1d2ebdc6873dedb1eee9c30b6ff1dcb
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,TingTrace,TTR,6131,448609.7560975609,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T04:16:30.207Z,0xb47b6e1293761105ac84bf19a5b2d740f5cd43e1b099318efaf20503df1ad85e
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,Web3 Job Fair,W3J,6131,377292.3076923077,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T03:59:12.466Z,0x03db6dbba0cea7f8d1baf87d5642a5bc54dd8c4640a76b1539e12db779d10d43
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,Xtox,XTOX,6163,568892.3076923076,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T03:57:27.034Z,0x875a4d2476116f429bd60032516d3ee3a9fa0177fb1cc99ec6f55d219eade869
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,ArbPad,ARP,6163,2241090.909090909,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T03:56:45.627Z,0x800828d1cd2ffb030cf81a1eb9ff474d26552b4f57d1b8e22d23168662692657
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,Jlaunchpad,JLP,6131,3198782.608695652,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T03:50:47.462Z,0xa987328883c03351461f88315d682c3b35312e2050754b66243db70c910ba513
0xEdF5300f67A083300a2cE21dd77281dA711c0fcB,Dragon Crossing,DGC,6131,405121.0043776328,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T03:49:57.805Z,0xea1c207bbd4ecc47ad167a62ad13ffc09b1c3d3cd6c66df2cf0edd56a1197569
0xd00dc5dEe2E034Fb9d627558B3B1ea08B72A3874,Musk Sci,MSCI,221,2410909.090909091,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T02:00:05.032Z,0xe72bf10aa3773bb498cd6cbbc0b23b8768d362db211af60ef68a152b7403f432
0xd00dc5dEe2E034Fb9d627558B3B1ea08B72A3874,Musk Sci,MSCI,54,589090.9090909091,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T01:59:43.408Z,0x034acdd4be96bf7a56a7d85b290af17db29fa36727215027453f738f33f32840
0xd00dc5dEe2E034Fb9d627558B3B1ea08B72A3874,Musk Sci,MSCI,90,981818.1818181818,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-11-01T01:58:37.104Z,0xcc537c42cd77b6f0fed9d9c84adf3a4d751dbb573e0fc51ac03aff9ee694608e
0xd00dc5dEe2E034Fb9d627558B3B1ea08B72A3874,Jo-i,JOI,50,2857.142857142857,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T01:57:25.116Z,0x10e59648f7cce75618856895b2af4868eebd445af7ea98c5a3695cf2bb836c40
0xBe7c90EB69c802D687A60FF8B67Cff28212f4D6A,Jo-i,JOI,20,1142.857142857143,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T01:46:14.162Z,0x1cd93294cc04729b85ad9d61468e3f4b3740564dbb24a2e75f5999f40cf9535b
0xBe7c90EB69c802D687A60FF8B67Cff28212f4D6A,BomeTon,BMT,20,521739.1304347826,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T01:45:00.806Z,0x87b13bd3f7527216a227a40653b14bfe75eaa44b7705a9f30023c0dd9ea3ace0
0xBe7c90EB69c802D687A60FF8B67Cff28212f4D6A,XTom,XTM,30,1200000,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T01:43:12.455Z,0x93ea89a9590867b8d318d7a18a2e16b9aa83f13b2343b4f9d0e468afbeee593f
0xBe7c90EB69c802D687A60FF8B67Cff28212f4D6A,Web3 Job Fair,W3J,30,1846.153846153846,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-11-01T01:41:57.795Z,0x37ef88fef1dfbe02b4f446c5d16588c4b69325046227a7e169a57a60c98653af
0x439Bd25F27D3b0437C80136ffc004A6748705dfE,Musk Sci,MSCI,5,45454.54545454545,USDT,0x55d398326f99059ff775485246999027b3197955,NORMAL,2024-10-31T23:53:21.247Z,0x90223e802301470f23c038af3fa8698971380c8bb2bfc628d969a8476200874f
0x439Bd25F27D3b0437C80136ffc004A6748705dfE,ArbPad,ARP,5,1515.151515151515,USDT,0x55d398326f99059ff775485246999027b3197955,NORMAL,2024-10-31T23:42:28.761Z,0x56e852e3fb78ce9c54c5c2474c42f2771bf0fb36ae6812e7bde9f68d95aee857
0xBEC79BF02125Bf8ba47B0eC5c5A1Ccb79fCE4bE5,TingTrace,TTR,10,731.7073170731705,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T23:23:03.641Z,0xa12b90181b1424fc27c98c188b34d479c87782c01c714e6cacc41b9097b7e724
0xBEC79BF02125Bf8ba47B0eC5c5A1Ccb79fCE4bE5,Web3 Job Fair,W3J,10,615.3846153846154,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T23:21:52.081Z,0xf0d5ca200b28c32a7b4d8b144cbff7709adb3b8b1d350912d6b60fb55c41302b
0xBEC79BF02125Bf8ba47B0eC5c5A1Ccb79fCE4bE5,Xtox,XTOX,10,923.0769230769231,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T23:15:44.299Z,0x326a6f4e80aa1453d8f4acd0222b565eff3e3d79c30c30410a8c4330660d508e
0xBEC79BF02125Bf8ba47B0eC5c5A1Ccb79fCE4bE5,ArbPad,ARP,10,3636.363636363636,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T23:12:21.959Z,0x312967684b0e3b9fe0d08a6d1577d1e0abc70b7553dcb6617159b958d60a92e5
0xBEC79BF02125Bf8ba47B0eC5c5A1Ccb79fCE4bE5,Dragon Crossing,DGC,10,550.6456320035242,USDT,0x55d398326f99059ff775485246999027b3197955,NORMAL,2024-10-31T23:08:24.641Z,0x8e86043741193486ff4a954f08e9bc35fbe396896708eb1d3d66890c2e0d0b94
0xBEC79BF02125Bf8ba47B0eC5c5A1Ccb79fCE4bE5,Jlaunchpad,JLP,10,5217.391304347826,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T23:04:49.123Z,0x18ae7903a3429045853fc82c5303026b61f3387f72cc05084adf7b93a3f4a116
0x6fa255bbDE80d2b9B3677f54B32eFBa9C6424Ac4,TingFi,TFI,200,13186.81318681319,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T21:07:22.334Z,0x3640076fa5a958ac20e976f953d31e4f9ad9ce7f354e4feaf38e95cd7ed2d26f
0x6fa255bbDE80d2b9B3677f54B32eFBa9C6424Ac4,TingTrace,TTR,200,14634.14634146341,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T21:05:39.445Z,0xefaf610ab8346ccdc002033060533cdfecb52908e3fe2f16e934158d34fb0a64
0x6fa255bbDE80d2b9B3677f54B32eFBa9C6424Ac4,PepeTon,PEPT,227,5559183.673469388,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T21:00:46.335Z,0xb227baa48021b188391a5d1eb06c1504469c3fda40e6ab4fc0ac5c5b3bd51b9a
0x6fa255bbDE80d2b9B3677f54B32eFBa9C6424Ac4,ShibaTon,SHIT,100,1904761.904761905,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T20:50:22.254Z,0x0255c6e70dc596c18a4d3500e5ca4e7697bb857f1ab85e6081819538ac665eb6
0x6fa255bbDE80d2b9B3677f54B32eFBa9C6424Ac4,DogeTon,DOTE,500,11111111.11111111,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T20:48:09.896Z,0xd012fef7501613d0ef769df0539bee3a4d4996e1575dda4ea99a73a8fc498cec
0x6fa255bbDE80d2b9B3677f54B32eFBa9C6424Ac4,TingFi,TFI,500,32967.03296703297,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T20:39:09.124Z,0xf6be296bfee83c6209967d3d45b44e9cb47ded35ed42cc3677765f33ea20cdc7
0x6fa255bbDE80d2b9B3677f54B32eFBa9C6424Ac4,TingTrace,TTR,500,36585.36585365853,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T20:33:09.365Z,0x3d7b9df85ff2aa0a944f21f5b528d22a2acebab0aec010b64786045d68339a25
0x6fa255bbDE80d2b9B3677f54B32eFBa9C6424Ac4,ArbPad,ARP,200,72727.27272727272,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T20:32:03.023Z,0xb5f3775d15e735caaa52fa0d77748b3d8ad8d23d20b062c955d68f65375b75c2
0x6fa255bbDE80d2b9B3677f54B32eFBa9C6424Ac4,Jlaunchpad,JLP,200,104347.8260869565,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-10-31T20:30:46.072Z,0x4284d987fb6f7c472038744e967818e88cb83a4280a988bbd85e390ed63fbcb9
0xaF05c64b8B9BBb7C4420Fe5E51CDc94844E9E35B,Dragon Crossing,DGC,2,110.1291264007048,USDT,0x55d398326f99059ff775485246999027b3197955,NORMAL,2024-10-31T15:28:49.231Z,0x9aecf440aaa29983aed6e798d2d02c6be34682d5b4c69099f7d401e76c037fb9
0x29e483d304B9f138e12218029ee58Ed7e3edf900,Musk Sci,MSCI,18,196363.6363636364,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T15:04:10.960Z,0x6afe0a4929978c418e553ec7be9b2fefb28aefc323782a17203fbd81626f29c2
0x8984B910412C7E7AEb1B186568a9410BC9326F5D,TingFi,TFI,17,1120.879120879121,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T13:31:34.088Z,0xbc9d38db64b4c349176742e5fc6c47732dc1e72c9aa0643ecea23915b375c93a
0x8984B910412C7E7AEb1B186568a9410BC9326F5D,DogeTon,DOTE,10,222222.2222222222,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T13:29:13.614Z,0x5a7e480138b90d1cf2828d1b9da018cfd9eab253377ca4e91b66502d4a613afe
0x8984B910412C7E7AEb1B186568a9410BC9326F5D,PepeTon,PEPT,15,367346.9387755102,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T13:27:41.872Z,0x3a8b508dca41e00930a89167d7552fecfca56ce83f854aeb5d7bad7b409a64c3
0x8F5Ac336a4558E018EAFcFfCc32e6d4d76a97a39,Socin,SCN,100,6779.661016949151,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T11:19:05.252Z,0x3e69b5e0976a7b4b19730c099ffc4db7ddfe1ec3cf4383b6e7b4672ea31a2596
0x8F5Ac336a4558E018EAFcFfCc32e6d4d76a97a39,Web3 Job Fair,W3J,50,3076.923076923077,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T11:17:59.204Z,0x2eb1406fccb52d93765e1cd977db091b75d221725561680f5eae2c9539b52532
0x8F5Ac336a4558E018EAFcFfCc32e6d4d76a97a39,XSnake,XSN,50,1621621.621621622,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T11:16:44.878Z,0xd85b14b67f3628cd2d658fd720de2ed706d3d528fe70ba13dab356fae7bc6d72
0x8F5Ac336a4558E018EAFcFfCc32e6d4d76a97a39,Xtox,XTOX,100,9230.76923076923,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T11:15:00.926Z,0x0b6ffc7dc1d834314117e80a3f99430c7730f6f3246b4f3ccdcbf285d136af1f
0x8F5Ac336a4558E018EAFcFfCc32e6d4d76a97a39,XTom,XTM,100,4000000,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T11:13:31.665Z,0x9840c8fae1ff110f2f260a1fe308ff5d7380a97b9eea42357e26aa7b2aea3633
0x30706B463261e24294a0305e3b1E81ADdE3be124,Jo-i,JOI,405,23142.85714285714,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T11:03:46.641Z,0x48854ea8afc68323dccca297d831f8e89f93d2e029c9e14a2c8abbeffe2a4127
0x30706B463261e24294a0305e3b1E81ADdE3be124,Zupad,ZUP,200,92307.69230769231,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T11:02:42.770Z,0x5ad9c5fdf86ac9eeee26823f11878a2a9e39b8a1e06bbbcecc095908601d2904
0xa9Dd6E6E82EE4D7f93CD2b81D84d727Dbf22F89F,TingWhales,TWE,281,21207.54716981132,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T11:00:32.782Z,0x709f548781a6a514370c803c537df90b4eccbba051798f0762e3e404abef6fb9
0xa9Dd6E6E82EE4D7f93CD2b81D84d727Dbf22F89F,PepeTon,PEPT,7,171428.5714285714,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T10:57:49.404Z,0x24bdff88713f806decbbf136188fb232bb541ad9b7c5bf779761ac6648aafa92
0xb62Be19891EA89238B28aecF030342f0Aced9777,Jo-i,JOI,80,4571.428571428571,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:45:56.619Z,0xab1b5adae413f7f53a6a978ac8863e25569f4a4b96811aee511a9abc92402dd5
0xb62Be19891EA89238B28aecF030342f0Aced9777,TingWhales,TWE,100,7547.169811320754,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:43:30.936Z,0x68c41290deb2bc6913f76944179b8a7e6df79ee17d13c608db4dc05a243a99aa
0xb62Be19891EA89238B28aecF030342f0Aced9777,SnowMan,SOM,100,1764705.882352941,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:42:22.302Z,0x5a3c6cbb765a333b23e13029d04334c4032ed5de1445dd7a4d40ff9a6a5e438f
0xb62Be19891EA89238B28aecF030342f0Aced9777,Jo-i,JOI,100,5714.285714285714,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:41:44.873Z,0x84a9e249b871fd4cd91095bded88b312534845de484254d1396f915192b4026c
0xb62Be19891EA89238B28aecF030342f0Aced9777,Socin,SCN,100,6779.661016949151,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:40:41.717Z,0x3605766f672959fac0c56f6c12d5e5426a5ed92c83c739c2be0560ecd886ae59
0xb62Be19891EA89238B28aecF030342f0Aced9777,BomeTon,BMT,80,2086956.52173913,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:39:24.684Z,0x3f2997a6292b9f298a55cee3435ecdafda2c8abdcd11f3108b4e056c51ff81fd
0xb62Be19891EA89238B28aecF030342f0Aced9777,MemeTon,MMT,80,2285714.285714286,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:38:46.093Z,0xc0bc72e7aa31d5812dd7b18a703c9e3afcfcbea26cd69507a1b2fafe26c9fc32
0xb62Be19891EA89238B28aecF030342f0Aced9777,XSnake,XSN,80,2594594.594594595,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:37:51.591Z,0xee340cb8ef12779eca07ce5c30710777697738dc243fe88c747d419d15476391
0xb62Be19891EA89238B28aecF030342f0Aced9777,XTom,XTM,80,3200000,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:37:12.007Z,0xdebfb7f415b41f592e7b3da7204062ec49e225da6bfaf43ddb15cb673611bb23
0xb62Be19891EA89238B28aecF030342f0Aced9777,Zupad,ZUP,100,46153.84615384616,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:36:20.187Z,0xac1cb1300ee9b957a0b83c5fc14e80a94f360a35a2451014ee72056228416793
0xb62Be19891EA89238B28aecF030342f0Aced9777,TingWhales,TWE,100,7547.169811320754,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:35:35.099Z,0xb90345fde6fb2827aae4377473abcd283c376ec5298768476b3100f6e31493be
0xb62Be19891EA89238B28aecF030342f0Aced9777,Web3 Job Fair,W3J,100,6153.846153846153,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:34:10.586Z,0x1aed2b0c5d0939c6206e4270fbfb629b4a28c8f6da3d9133a0b86f9e051404f0
0xb62Be19891EA89238B28aecF030342f0Aced9777,Xtox,XTOX,100,9230.76923076923,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T09:33:23.951Z,0x819d37eee7928c79a18591ced8460b22771c67a12e562c58133910cf347f2b28
0xbE15F56a524964cC02dE851Ce017Fa29676EF7C3,XTom,XTM,8,320000,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T07:39:58.409Z,0xbbffcb81640b9b56aa4173679f444dba45337e542937a64ad7f01c9dbe837538
0x8F5Ac336a4558E018EAFcFfCc32e6d4d76a97a39,Web3 Job Fair,W3J,50,3076.923076923077,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T07:39:52.306Z,0x89ec45a1d2c38bee5a261fafdb9d58bf5069b5bd804750cddd50c93551e8199e
0xbE15F56a524964cC02dE851Ce017Fa29676EF7C3,Zupad,ZUP,13,6000,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T07:39:07.258Z,0x8a2274640a8391d03ffef905592c7864c59dcabcd90bf94481ab27ab6a4e1861
0xbE15F56a524964cC02dE851Ce017Fa29676EF7C3,TingWhales,TWE,13,981.132075471698,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T07:38:12.549Z,0x098e670fe0604eb6f1e327753b3abd7923fab3d9f015d0203538991b0abbcdcf
0x8F5Ac336a4558E018EAFcFfCc32e6d4d76a97a39,Socin,SCN,50,3389.830508474576,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T07:37:30.206Z,0xaa296912dd891bda53268d65a0afda5daeb8a96477721821ab328f8fb7ada694
0xbE15F56a524964cC02dE851Ce017Fa29676EF7C3,Web3 Job Fair,W3J,13,799.9999999999999,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T07:37:17.574Z,0xfda1eabfc7d5fabf776ee934b0d978ff3e0e2544fc7f4e90b6830198764b55c8
0xbE15F56a524964cC02dE851Ce017Fa29676EF7C3,Xtox,XTOX,13,1200,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T07:36:37.810Z,0x019b7908f904bda25cb4cd73040e92ec3f9ae48bcd5c2295af67a2cfdd7224c2
0x8F5Ac336a4558E018EAFcFfCc32e6d4d76a97a39,Web3 Job Fair,W3J,50,3076.923076923077,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T07:36:14.163Z,0xfb66e6f6e65c9ac41e4abbcec0fea3de8e639d49ae214a137e29b446d6745bb4
0xbE15F56a524964cC02dE851Ce017Fa29676EF7C3,Xtox,XTOX,13,1200,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T07:35:49.143Z,0x2fd036f5a0a9377ea8fe6ac22fd386eec461738baa0e4c52b5a853f182f17724
0x8F5Ac336a4558E018EAFcFfCc32e6d4d76a97a39,TingWhales,TWE,50,3773.584905660377,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T07:34:51.075Z,0x49bbf21fd53c20ea94f4c0cf96f69735da9a8e87ec48f667580d65a094c310ef
0x8F5Ac336a4558E018EAFcFfCc32e6d4d76a97a39,Jo-i,JOI,200,11428.57142857143,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T07:33:38.343Z,0xe414997a50f02aa5887a81b14b90736cea4c4f94cbad65c974c671255d2c436e
0x70D61d1b6434879d61f17Fc8721Cc1fC767c7cBb,SnowMan,SOM,137,2417647.05882353,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T06:56:36.895Z,0x0157ad19ff85eadfa5c112f5b9ddf3972aa7e08af2c7f840cac94503e2872a97
0x70D61d1b6434879d61f17Fc8721Cc1fC767c7cBb,PepeTon,PEPT,100,2448979.591836735,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T06:53:15.833Z,0xc0192efca0814af87187ab6dca7e740d26f8d0f0022bb9ab732120aa1a8732e6
0x70D61d1b6434879d61f17Fc8721Cc1fC767c7cBb,BomeTon,BMT,110,2869565.217391304,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T06:49:43.931Z,0x848abfdf3816b11d64142a86ec57e2463df33a5adc15fdc6bc103353a5c4678c
0x70D61d1b6434879d61f17Fc8721Cc1fC767c7cBb,MemeTon,MMT,110,3142857.142857143,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T06:46:51.039Z,0xf3efad3d4921f701f61c386d82fedc2b23ca61e0055bd12792d70c0840911461
0x70D61d1b6434879d61f17Fc8721Cc1fC767c7cBb,XSnake,XSN,110,3567567.567567568,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T06:43:56.450Z,0x73b1bd133257df387bd95dffa1794dc8916b141835d7526258ea395c7b64d303
0x70D61d1b6434879d61f17Fc8721Cc1fC767c7cBb,XTom,XTM,110,4400000,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T06:40:06.959Z,0x3037da213c1493398ad67ad8ae74e4b7431470f607a128f6221d6e7f97aaeb11
0x70D61d1b6434879d61f17Fc8721Cc1fC767c7cBb,Zupad,ZUP,110,50769.23076923077,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-10-31T06:37:34.586Z,0xf771bec1ece397e59c553138c17c83dea762117dd721ddae7caae385e043de3d
